timestamp,localized,ax,ay,az,gx,gy,gz
1686782929973,2023-06-14T15:48:49.973(UTC-07:00),-7502,-683,390,-309,3593,2562
1686782929983,2023-06-14T15:48:49.983(UTC-07:00),-7367,-757,89,-717,3664,2635
1686782929993,2023-06-14T15:48:49.993(UTC-07:00),-7359,-856,-186,-1247,3682,2723
1686782930002,2023-06-14T15:48:50.002(UTC-07:00),-7373,-865,-522,-1770,3678,2868
1686782930012,2023-06-14T15:48:50.012(UTC-07:00),-7367,-779,-705,-2103,3675,3086
1686782930022,2023-06-14T15:48:50.022(UTC-07:00),-7367,-582,-808,-2180,3689,3331
1686782930032,2023-06-14T15:48:50.032(UTC-07:00),-7420,-214,-779,-2096,3696,3532
1686782930041,2023-06-14T15:48:50.041(UTC-07:00),-7488,118,-812,-1964,3685,3638
1686782930051,2023-06-14T15:48:50.051(UTC-07:00),-7512,316,-839,-1800,3716,3703
1686782930061,2023-06-14T15:48:50.061(UTC-07:00),-7597,435,-722,-1412,3811,3753
1686782930071,2023-06-14T15:48:50.071(UTC-07:00),-7668,405,-680,-936,3945,3789
1686782930080,2023-06-14T15:48:50.080(UTC-07:00),-7588,247,-826,-612,4100,3815
1686782930090,2023-06-14T15:48:50.090(UTC-07:00),-7486,89,-917,-397,4265,3867
1686782930100,2023-06-14T15:48:50.100(UTC-07:00),-7370,-173,-1019,-228,4445,3956
1686782930110,2023-06-14T15:48:50.110(UTC-07:00),-7312,-413,-1182,-27,4633,4089
1686782930119,2023-06-14T15:48:50.119(UTC-07:00),-7169,-501,-1573,285,4864,4298
1686782930129,2023-06-14T15:48:50.129(UTC-07:00),-6891,-543,-2050,723,5079,4556
1686782930139,2023-06-14T15:48:50.139(UTC-07:00),-6663,-436,-2579,820,5118,4753
1686782930149,2023-06-14T15:48:50.149(UTC-07:00),-6567,-97,-2888,541,5018,4868
1686782930162,2023-06-14T15:48:50.162(UTC-07:00),-6765,438,-2920,346,4821,5030
1686782930176,2023-06-14T15:48:50.176(UTC-07:00),-6974,1111,-3002,209,4608,5102
1686782930189,2023-06-14T15:48:50.189(UTC-07:00),-6996,1600,-3286,-170,4406,5076
1686782930203,2023-06-14T15:48:50.203(UTC-07:00),-6991,2184,-3291,-699,4116,5022
1686782930216,2023-06-14T15:48:50.216(UTC-07:00),-7161,2769,-3143,-1050,3832,4954
1686782930230,2023-06-14T15:48:50.230(UTC-07:00),-7457,3092,-3014,-843,3690,4844
1686782930243,2023-06-14T15:48:50.243(UTC-07:00),-7443,3072,-3276,183,3827,4724
1686782930257,2023-06-14T15:48:50.257(UTC-07:00),-7175,2730,-3706,1203,3945,4515
1686782930270,2023-06-14T15:48:50.270(UTC-07:00),-6819,2336,-4511,1507,3823,4243
1686782930284,2023-06-14T15:48:50.284(UTC-07:00),-6783,2146,-5091,1120,3442,4027
1686782930297,2023-06-14T15:48:50.297(UTC-07:00),-6722,1970,-5622,619,2937,3885
1686782930311,2023-06-14T15:48:50.311(UTC-07:00),-6735,2003,-5745,2,2317,3814
1686782930324,2023-06-14T15:48:50.324(UTC-07:00),-6924,2636,-5507,-799,1651,3749
1686782930338,2023-06-14T15:48:50.338(UTC-07:00),-7282,3612,-4942,-1145,1126,3575
1686782930351,2023-06-14T15:48:50.351(UTC-07:00),-7709,4533,-4555,-835,812,3292
1686782930365,2023-06-14T15:48:50.365(UTC-07:00),-7880,4988,-4532,-180,673,2861
1686782930378,2023-06-14T15:48:50.378(UTC-07:00),-7956,5054,-4439,607,597,2426
1686782930392,2023-06-14T15:48:50.392(UTC-07:00),-7940,4766,-4481,1363,527,2022
1686782930405,2023-06-14T15:48:50.405(UTC-07:00),-7818,4296,-4499,1870,418,1653
1686782930419,2023-06-14T15:48:50.419(UTC-07:00),-7776,4000,-4509,1835,238,1308
1686782930427,2023-06-14T15:48:50.427(UTC-07:00),-7635,3849,-4501,1279,-18,994
1686782930435,2023-06-14T15:48:50.435(UTC-07:00),-7653,3911,-4236,619,-303,743
1686782930443,2023-06-14T15:48:50.443(UTC-07:00),-7692,3888,-3872,159,-515,533
1686782930452,2023-06-14T15:48:50.452(UTC-07:00),-7696,3888,-3629,-131,-668,367
1686782930460,2023-06-14T15:48:50.460(UTC-07:00),-7653,3914,-3349,-173,-747,233
1686782930468,2023-06-14T15:48:50.468(UTC-07:00),-7507,3843,-3192,115,-721,132
1686782930476,2023-06-14T15:48:50.476(UTC-07:00),-7307,3708,-3253,499,-667,22
1686782930485,2023-06-14T15:48:50.485(UTC-07:00),-7209,3428,-3421,726,-652,-94
1686782930493,2023-06-14T15:48:50.493(UTC-07:00),-7042,3133,-3633,734,-693,-125
1686782930501,2023-06-14T15:48:50.501(UTC-07:00),-6919,3069,-3747,493,-816,-132
1686782930509,2023-06-14T15:48:50.509(UTC-07:00),-6931,3065,-3627,214,-961,-151
1686782930518,2023-06-14T15:48:50.518(UTC-07:00),-7091,3139,-3477,85,-1062,-172
1686782930526,2023-06-14T15:48:50.526(UTC-07:00),-7194,3076,-3217,175,-1084,-202
1686782930534,2023-06-14T15:48:50.534(UTC-07:00),-7323,2991,-3043,392,-1047,-248
1686782930542,2023-06-14T15:48:50.542(UTC-07:00),-7358,2859,-2991,580,-1000,-318
1686782930551,2023-06-14T15:48:50.551(UTC-07:00),-7420,2698,-2885,642,-942,-399
1686782930559,2023-06-14T15:48:50.559(UTC-07:00),-7475,2563,-2732,670,-880,-450
1686782930567,2023-06-14T15:48:50.567(UTC-07:00),-7461,2268,-2711,711,-800,-459
1686782930575,2023-06-14T15:48:50.575(UTC-07:00),-7462,2052,-2606,726,-719,-435
1686782930584,2023-06-14T15:48:50.584(UTC-07:00),-7391,1914,-2532,730,-630,-377
1686782930592,2023-06-14T15:48:50.592(UTC-07:00),-7439,1911,-2492,710,-541,-290
1686782930600,2023-06-14T15:48:50.600(UTC-07:00),-7383,1898,-2462,604,-448,-220
1686782930608,2023-06-14T15:48:50.608(UTC-07:00),-7335,1878,-2597,475,-346,-136
1686782930617,2023-06-14T15:48:50.617(UTC-07:00),-7193,1859,-2677,346,-260,-44
1686782930625,2023-06-14T15:48:50.625(UTC-07:00),-7210,1815,-2662,157,-222,59
1686782930633,2023-06-14T15:48:50.633(UTC-07:00),-7264,1873,-2451,-36,-166,177
1686782930641,2023-06-14T15:48:50.641(UTC-07:00),-7284,1860,-2571,-203,-84,301
1686782930650,2023-06-14T15:48:50.650(UTC-07:00),-7195,1854,-2609,-389,25,407
1686782930658,2023-06-14T15:48:50.658(UTC-07:00),-7113,1812,-2632,-639,80,514
1686782930666,2023-06-14T15:48:50.666(UTC-07:00),-7179,1914,-2756,-910,116,608
1686782930674,2023-06-14T15:48:50.674(UTC-07:00),-7207,1953,-2986,-1217,148,688
1686782930683,2023-06-14T15:48:50.683(UTC-07:00),-7127,2173,-3106,-1659,114,739
1686782930691,2023-06-14T15:48:50.691(UTC-07:00),-7157,2360,-3211,-1971,58,777
1686782930699,2023-06-14T15:48:50.699(UTC-07:00),-7264,2526,-3481,-2064,4,807
1686782930707,2023-06-14T15:48:50.707(UTC-07:00),-7270,2700,-3689,-2065,-46,834
1686782930716,2023-06-14T15:48:50.716(UTC-07:00),-7227,2948,-3778,-1975,-116,856
1686782930724,2023-06-14T15:48:50.724(UTC-07:00),-7227,3249,-3853,-1774,-213,844
1686782930732,2023-06-14T15:48:50.732(UTC-07:00),-7307,3458,-3792,-1525,-342,768
1686782930740,2023-06-14T15:48:50.740(UTC-07:00),-7447,3592,-3669,-1184,-437,668
1686782930749,2023-06-14T15:48:50.749(UTC-07:00),-7489,3525,-3554,-779,-505,588
1686782930759,2023-06-14T15:48:50.759(UTC-07:00),-7481,3308,-3611,-343,-531,510
1686782930770,2023-06-14T15:48:50.770(UTC-07:00),-7356,3062,-3621,-31,-577,440
1686782930780,2023-06-14T15:48:50.780(UTC-07:00),-7283,2876,-3664,27,-713,382
1686782930791,2023-06-14T15:48:50.791(UTC-07:00),-7324,2793,-3606,-90,-884,355
1686782930801,2023-06-14T15:48:50.801(UTC-07:00),-7415,2883,-3428,-243,-1026,344
1686782930812,2023-06-14T15:48:50.812(UTC-07:00),-7398,3034,-3345,-335,-1125,323
1686782930822,2023-06-14T15:48:50.822(UTC-07:00),-7371,3241,-3222,-375,-1216,276
1686782930833,2023-06-14T15:48:50.833(UTC-07:00),-7392,3270,-3060,-316,-1273,228
1686782930843,2023-06-14T15:48:50.843(UTC-07:00),-7430,3267,-3000,-181,-1282,174
1686782930854,2023-06-14T15:48:50.854(UTC-07:00),-7306,3237,-2966,-79,-1268,120
1686782930864,2023-06-14T15:48:50.864(UTC-07:00),-7237,3133,-2972,-44,-1270,80
1686782930875,2023-06-14T15:48:50.875(UTC-07:00),-7169,3010,-2908,-70,-1285,54
1686782930885,2023-06-14T15:48:50.885(UTC-07:00),-7160,2884,-2820,-107,-1299,59
1686782930896,2023-06-14T15:48:50.896(UTC-07:00),-7240,2808,-2715,-119,-1295,79
1686782930906,2023-06-14T15:48:50.906(UTC-07:00),-7238,2774,-2639,-68,-1267,119
1686782930917,2023-06-14T15:48:50.917(UTC-07:00),-7299,2781,-2523,37,-1234,172
1686782930927,2023-06-14T15:48:50.927(UTC-07:00),-7314,2716,-2459,138,-1182,214
1686782930938,2023-06-14T15:48:50.938(UTC-07:00),-7267,2690,-2492,254,-1111,262
1686782930948,2023-06-14T15:48:50.948(UTC-07:00),-7231,2611,-2662,362,-1042,324
1686782930959,2023-06-14T15:48:50.959(UTC-07:00),-7200,2450,-2675,439,-999,404
1686782930968,2023-06-14T15:48:50.968(UTC-07:00),-7169,2286,-2649,470,-995,509
1686782930978,2023-06-14T15:48:50.978(UTC-07:00),-7225,2185,-2507,514,-987,649
1686782930988,2023-06-14T15:48:50.988(UTC-07:00),-7226,2134,-2501,531,-998,788
1686782930998,2023-06-14T15:48:50.998(UTC-07:00),-7202,2188,-2465,463,-990,912
1686782931007,2023-06-14T15:48:51.007(UTC-07:00),-7207,2319,-2406,406,-1005,1053
1686782931017,2023-06-14T15:48:51.017(UTC-07:00),-7282,2447,-2260,351,-1023,1156
1686782931027,2023-06-14T15:48:51.027(UTC-07:00),-7283,2485,-2362,324,-988,1247
1686782931037,2023-06-14T15:48:51.037(UTC-07:00),-7235,2446,-2395,396,-928,1355
1686782931046,2023-06-14T15:48:51.046(UTC-07:00),-7155,2317,-2356,506,-870,1474
1686782931056,2023-06-14T15:48:51.056(UTC-07:00),-7217,2303,-2290,660,-807,1614
1686782931066,2023-06-14T15:48:51.066(UTC-07:00),-7290,2422,-2161,705,-754,1719
1686782931076,2023-06-14T15:48:51.076(UTC-07:00),-7244,2565,-2353,628,-669,1792
1686782931085,2023-06-14T15:48:51.085(UTC-07:00),-7054,2677,-2355,559,-611,1876
1686782931095,2023-06-14T15:48:51.095(UTC-07:00),-7039,2945,-2277,509,-585,1949
1686782931105,2023-06-14T15:48:51.105(UTC-07:00),-7153,3087,-2232,371,-576,1947
1686782931115,2023-06-14T15:48:51.115(UTC-07:00),-7133,3166,-2219,213,-524,1920
1686782931124,2023-06-14T15:48:51.124(UTC-07:00),-7120,3103,-2178,122,-449,1931
1686782931134,2023-06-14T15:48:51.134(UTC-07:00),-7026,2924,-2423,40,-380,1959
1686782931144,2023-06-14T15:48:51.144(UTC-07:00),-6851,2787,-2496,-130,-357,2029
1686782931154,2023-06-14T15:48:51.154(UTC-07:00),-6846,2885,-2471,-368,-410,2118
1686782931163,2023-06-14T15:48:51.163(UTC-07:00),-6907,2968,-2506,-677,-488,2212
1686782931173,2023-06-14T15:48:51.173(UTC-07:00),-6910,3092,-2438,-897,-536,2323
1686782931183,2023-06-14T15:48:51.183(UTC-07:00),-6930,3175,-2503,-962,-587,2487
1686782931193,2023-06-14T15:48:51.193(UTC-07:00),-7024,3223,-2487,-846,-674,2732
1686782931202,2023-06-14T15:48:51.202(UTC-07:00),-7126,3338,-2495,-669,-808,3001
1686782931212,2023-06-14T15:48:51.212(UTC-07:00),-7083,3605,-2630,-420,-922,3284
1686782931222,2023-06-14T15:48:51.222(UTC-07:00),-7000,3811,-2715,-300,-1066,3469
1686782931232,2023-06-14T15:48:51.232(UTC-07:00),-6905,3897,-2727,-282,-1211,3593
1686782931241,2023-06-14T15:48:51.241(UTC-07:00),-6835,3815,-2798,-243,-1361,3733
1686782931251,2023-06-14T15:48:51.251(UTC-07:00),-6780,3579,-2680,-156,-1472,3870
1686782931261,2023-06-14T15:48:51.261(UTC-07:00),-6636,3216,-2867,4,-1523,4039
1686782931271,2023-06-14T15:48:51.271(UTC-07:00),-6506,2901,-3074,203,-1587,4287
1686782931280,2023-06-14T15:48:51.280(UTC-07:00),-6476,2689,-3300,345,-1710,4572
1686782931290,2023-06-14T15:48:51.290(UTC-07:00),-6522,2818,-3328,357,-1909,4809
1686782931300,2023-06-14T15:48:51.300(UTC-07:00),-6557,3417,-3183,62,-2217,4972
1686782931310,2023-06-14T15:48:51.310(UTC-07:00),-6852,4296,-3259,-330,-2565,4948
1686782931319,2023-06-14T15:48:51.319(UTC-07:00),-6984,4920,-3492,-771,-2856,4688
1686782931329,2023-06-14T15:48:51.329(UTC-07:00),-6692,5177,-3510,-1180,-3157,4416
1686782931339,2023-06-14T15:48:51.339(UTC-07:00),-6621,5250,-3206,-1279,-3541,4140
1686782931349,2023-06-14T15:48:51.349(UTC-07:00),-6680,5184,-2699,-1242,-3929,3794
1686782931359,2023-06-14T15:48:51.359(UTC-07:00),-6716,5229,-2402,-1215,-4166,3477
1686782931370,2023-06-14T15:48:51.370(UTC-07:00),-6519,5537,-2488,-1055,-4286,3210
1686782931380,2023-06-14T15:48:51.380(UTC-07:00),-6272,5701,-2526,-734,-4383,3059
1686782931391,2023-06-14T15:48:51.391(UTC-07:00),-6105,5942,-2691,-169,-4528,2943
1686782931401,2023-06-14T15:48:51.401(UTC-07:00),-5751,5991,-2664,375,-4683,2828
1686782931412,2023-06-14T15:48:51.412(UTC-07:00),-5539,6190,-2473,749,-4906,2717
1686782931422,2023-06-14T15:48:51.422(UTC-07:00),-5425,6375,-2087,1130,-5112,2589
1686782931433,2023-06-14T15:48:51.433(UTC-07:00),-5463,6297,-1967,1585,-5258,2466
1686782931443,2023-06-14T15:48:51.443(UTC-07:00),-5335,6345,-2036,1761,-5347,2369
1686782931454,2023-06-14T15:48:51.454(UTC-07:00),-5107,6447,-2150,1653,-5464,2275
1686782931464,2023-06-14T15:48:51.464(UTC-07:00),-5005,6422,-1925,1415,-5705,2140
1686782931475,2023-06-14T15:48:51.475(UTC-07:00),-5093,6396,-1658,1173,-5920,1996
1686782931485,2023-06-14T15:48:51.485(UTC-07:00),-5145,6438,-1547,1153,-6026,1916
1686782931496,2023-06-14T15:48:51.496(UTC-07:00),-5046,6529,-1658,1306,-6038,1852
1686782931506,2023-06-14T15:48:51.506(UTC-07:00),-4915,6608,-1345,1471,-6110,1767
1686782931517,2023-06-14T15:48:51.517(UTC-07:00),-4988,6758,-988,1719,-6238,1624
1686782931527,2023-06-14T15:48:51.527(UTC-07:00),-5030,6838,-988,2060,-6257,1476
1686782931538,2023-06-14T15:48:51.538(UTC-07:00),-4781,6859,-1067,2367,-6223,1403
1686782931548,2023-06-14T15:48:51.548(UTC-07:00),-4563,6810,-750,2663,-6260,1330
1686782931559,2023-06-14T15:48:51.559(UTC-07:00),-4526,6745,-1031,2984,-6334,1239
1686782931569,2023-06-14T15:48:51.569(UTC-07:00),-4254,6516,-1299,3029,-6407,1178
1686782931580,2023-06-14T15:48:51.580(UTC-07:00),-4031,6180,-1216,3123,-6564,1172
1686782931590,2023-06-14T15:48:51.590(UTC-07:00),-4041,6063,-1350,3075,-6777,1169
1686782931601,2023-06-14T15:48:51.601(UTC-07:00),-3891,6050,-1005,2782,-6987,1121
1686782931611,2023-06-14T15:48:51.611(UTC-07:00),-4021,6085,-641,2728,-7178,1089
1686782931622,2023-06-14T15:48:51.622(UTC-07:00),-4104,6280,-887,2696,-7327,1065
1686782931632,2023-06-14T15:48:51.632(UTC-07:00),-4089,6372,-855,2651,-7469,1033
1686782931643,2023-06-14T15:48:51.643(UTC-07:00),-4027,6237,-1028,2878,-7664,1048
1686782931653,2023-06-14T15:48:51.653(UTC-07:00),-3901,6170,-1558,3009,-7899,1097
1686782931664,2023-06-14T15:48:51.664(UTC-07:00),-3738,6063,-1741,3142,-8232,1185
1686782931674,2023-06-14T15:48:51.674(UTC-07:00),-3589,5874,-1909,3421,-8596,1296
1686782931685,2023-06-14T15:48:51.685(UTC-07:00),-3465,6019,-2188,3754,-8928,1416
1686782931695,2023-06-14T15:48:51.695(UTC-07:00),-3269,6354,-2625,4195,-9242,1573
1686782931706,2023-06-14T15:48:51.706(UTC-07:00),-2978,6677,-2610,4843,-9615,1687
1686782931716,2023-06-14T15:48:51.716(UTC-07:00),-2001,6146,-2098,5196,-10826,1757
1686782931727,2023-06-14T15:48:51.727(UTC-07:00),-4789,7692,5829,8547,-13557,1920
1686782931737,2023-06-14T15:48:51.737(UTC-07:00),-3762,7111,930,7101,-10489,1112
1686782931748,2023-06-14T15:48:51.748(UTC-07:00),-3364,7676,4050,7549,-8499,298
1686782931758,2023-06-14T15:48:51.758(UTC-07:00),-5291,9782,6441,9478,-8524,888
1686782931769,2023-06-14T15:48:51.769(UTC-07:00),-3911,11154,7972,12410,-7384,2138
1686782931777,2023-06-14T15:48:51.777(UTC-07:00),-3786,11147,8326,17379,-5412,1647
1686782931787,2023-06-14T15:48:51.787(UTC-07:00),-4501,10885,6184,22091,-3145,1182
1686782931796,2023-06-14T15:48:51.796(UTC-07:00),-3190,9736,4671,23499,-1858,708
1686782931805,2023-06-14T15:48:51.805(UTC-07:00),-3236,8620,2493,20655,-1740,406
1686782931814,2023-06-14T15:48:51.814(UTC-07:00),-3427,7167,1516,14705,-1964,39
1686782931823,2023-06-14T15:48:51.823(UTC-07:00),-3856,7185,924,7688,-2232,-15
1686782931832,2023-06-14T15:48:51.832(UTC-07:00),-4047,7045,1303,2014,-2338,-261
1686782931841,2023-06-14T15:48:51.841(UTC-07:00),-4141,6975,1826,-2058,-2396,-380
1686782931850,2023-06-14T15:48:51.850(UTC-07:00),-3987,6845,2407,-4849,-2118,-481
1686782931859,2023-06-14T15:48:51.859(UTC-07:00),-3785,6700,2551,-6517,-1479,-517
1686782931868,2023-06-14T15:48:51.868(UTC-07:00),-3766,6691,2541,-7511,-546,-445
1686782931877,2023-06-14T15:48:51.877(UTC-07:00),-3467,6643,2124,-7896,434,-301
1686782931886,2023-06-14T15:48:51.886(UTC-07:00),-3316,6789,1503,-7871,1372,-189
1686782931895,2023-06-14T15:48:51.895(UTC-07:00),-3325,6865,968,-7738,2153,-85
1686782931904,2023-06-14T15:48:51.904(UTC-07:00),-3306,7021,511,-7488,2716,-32
1686782931913,2023-06-14T15:48:51.913(UTC-07:00),-3335,7158,181,-7193,3140,-42
1686782931922,2023-06-14T15:48:51.922(UTC-07:00),-3547,7099,34,-6640,3468,-161
1686782931931,2023-06-14T15:48:51.931(UTC-07:00),-3559,6932,-242,-5856,3702,-324
1686782931940,2023-06-14T15:48:51.940(UTC-07:00),-3710,6916,-193,-4847,3866,-446
1686782931949,2023-06-14T15:48:51.949(UTC-07:00),-3877,7043,-99,-3771,3954,-583
1686782931959,2023-06-14T15:48:51.959(UTC-07:00),-3863,7097,118,-2812,4083,-785
1686782931970,2023-06-14T15:48:51.970(UTC-07:00),-3915,6955,294,-2166,4091,-980
1686782931980,2023-06-14T15:48:51.980(UTC-07:00),-4096,7053,664,-1235,4123,-1070
1686782931991,2023-06-14T15:48:51.991(UTC-07:00),-4157,6577,792,-300,4278,-1250
1686782932001,2023-06-14T15:48:52.001(UTC-07:00),-4102,6445,286,483,4513,-1161
1686782932012,2023-06-14T15:48:52.012(UTC-07:00),-4098,6703,-17,926,4712,-991
1686782932022,2023-06-14T15:48:52.022(UTC-07:00),-4264,6824,-244,1105,4801,-1008
1686782932033,2023-06-14T15:48:52.033(UTC-07:00),-4394,6897,-338,1102,4847,-981
1686782932043,2023-06-14T15:48:52.043(UTC-07:00),-4432,7092,-364,753,4908,-1029
1686782932054,2023-06-14T15:48:52.054(UTC-07:00),-4437,7624,-400,166,4999,-1234
1686782932064,2023-06-14T15:48:52.064(UTC-07:00),-4179,7847,-128,-339,5002,-1672
1686782932075,2023-06-14T15:48:52.075(UTC-07:00),-4260,8113,241,-609,4972,-2013
1686782932085,2023-06-14T15:48:52.085(UTC-07:00),-3574,8471,400,-534,4890,-2054
1686782932096,2023-06-14T15:48:52.096(UTC-07:00),-4417,8292,1006,18,4075,-1772
1686782932106,2023-06-14T15:48:52.106(UTC-07:00),-5484,7476,1079,164,4269,-2196
1686782932117,2023-06-14T15:48:52.117(UTC-07:00),-5418,7196,368,-84,5049,-2206
1686782932127,2023-06-14T15:48:52.127(UTC-07:00),-4615,7200,-115,-739,5660,-2134
1686782932138,2023-06-14T15:48:52.138(UTC-07:00),-4310,7261,-28,-1464,5750,-2256
1686782932148,2023-06-14T15:48:52.148(UTC-07:00),-4534,7340,263,-2150,5751,-2480
1686782932159,2023-06-14T15:48:52.159(UTC-07:00),-4835,7237,629,-2617,5836,-2688
1686782932168,2023-06-14T15:48:52.168(UTC-07:00),-5026,6820,803,-2719,6197,-2809
1686782932178,2023-06-14T15:48:52.178(UTC-07:00),-5004,6290,796,-3025,6593,-2901
1686782932188,2023-06-14T15:48:52.188(UTC-07:00),-4791,6108,650,-3750,6924,-2983
1686782932198,2023-06-14T15:48:52.198(UTC-07:00),-4788,6109,-6,-4506,7192,-3001
1686782932207,2023-06-14T15:48:52.207(UTC-07:00),-4568,6104,-806,-5320,7361,-2987
1686782932217,2023-06-14T15:48:52.217(UTC-07:00),-4430,6141,-1118,-6001,7363,-3014
1686782932227,2023-06-14T15:48:52.227(UTC-07:00),-4632,6105,-938,-6327,7282,-3063
1686782932237,2023-06-14T15:48:52.237(UTC-07:00),-4882,6090,-1083,-6353,7326,-3044
1686782932246,2023-06-14T15:48:52.246(UTC-07:00),-4852,6033,-1001,-6331,7446,-2997
1686782932256,2023-06-14T15:48:52.256(UTC-07:00),-4830,5937,-892,-6209,7537,-2928
1686782932266,2023-06-14T15:48:52.266(UTC-07:00),-4909,5819,-940,-5949,7639,-2828
1686782932276,2023-06-14T15:48:52.276(UTC-07:00),-4908,5511,-803,-5631,7784,-2674
1686782932285,2023-06-14T15:48:52.285(UTC-07:00),-4912,5399,-1929,-5160,7963,-2413
1686782932295,2023-06-14T15:48:52.295(UTC-07:00),-4298,4955,-3252,-5062,8089,-2152
1686782932305,2023-06-14T15:48:52.305(UTC-07:00),-3818,4732,-3588,-5591,7693,-1997
1686782932315,2023-06-14T15:48:52.315(UTC-07:00),-4063,4666,-3975,-6285,7125,-1780
1686782932324,2023-06-14T15:48:52.324(UTC-07:00),-4352,4383,-4234,-7082,6519,-1524
1686782932334,2023-06-14T15:48:52.334(UTC-07:00),-4498,4529,-4434,-8107,5843,-1212
1686782932344,2023-06-14T15:48:52.344(UTC-07:00),-4714,5122,-4967,-9100,5244,-917
1686782932354,2023-06-14T15:48:52.354(UTC-07:00),-4764,5846,-4941,-10054,4526,-674
1686782932363,2023-06-14T15:48:52.363(UTC-07:00),-4918,6655,-4870,-10206,3858,-469
1686782932373,2023-06-14T15:48:52.373(UTC-07:00),-5059,7029,-4865,-9661,3287,-298
1686782932383,2023-06-14T15:48:52.383(UTC-07:00),-5192,7049,-4466,-8552,2728,-208
1686782932393,2023-06-14T15:48:52.393(UTC-07:00),-5372,6917,-4013,-6916,2333,-180
1686782932403,2023-06-14T15:48:52.403(UTC-07:00),-5486,6744,-3716,-5164,2051,-166
1686782932412,2023-06-14T15:48:52.412(UTC-07:00),-5624,6682,-3386,-3392,1758,-134
1686782932422,2023-06-14T15:48:52.422(UTC-07:00),-5885,6499,-3167,-1516,1472,-136
1686782932432,2023-06-14T15:48:52.432(UTC-07:00),-6262,6166,-3051,206,1218,-174
1686782932442,2023-06-14T15:48:52.442(UTC-07:00),-6606,5917,-2987,1476,966,-265
1686782932452,2023-06-14T15:48:52.452(UTC-07:00),-6913,5773,-3173,2277,718,-441
1686782932461,2023-06-14T15:48:52.461(UTC-07:00),-7127,5613,-3164,2772,478,-660
1686782932471,2023-06-14T15:48:52.471(UTC-07:00),-7306,5289,-3169,3214,233,-875
1686782932481,2023-06-14T15:48:52.481(UTC-07:00),-7488,4901,-3146,3469,16,-1050
1686782932491,2023-06-14T15:48:52.491(UTC-07:00),-7406,4345,-3152,3631,-185,-1138
1686782932501,2023-06-14T15:48:52.501(UTC-07:00),-7292,3746,-3050,3545,-415,-1182
1686782932510,2023-06-14T15:48:52.510(UTC-07:00),-7054,3582,-2759,3072,-675,-1171
1686782932520,2023-06-14T15:48:52.520(UTC-07:00),-6908,3776,-2417,2367,-909,-1201
1686782932530,2023-06-14T15:48:52.530(UTC-07:00),-6644,4157,-2139,1608,-1038,-1245
1686782932540,2023-06-14T15:48:52.540(UTC-07:00),-6532,4469,-1965,1145,-1128,-1326
1686782932550,2023-06-14T15:48:52.550(UTC-07:00),-6437,4863,-1720,892,-1113,-1396
1686782932560,2023-06-14T15:48:52.560(UTC-07:00),-6301,5142,-1614,865,-1027,-1464
1686782932570,2023-06-14T15:48:52.570(UTC-07:00),-6158,5286,-1367,1094,-895,-1503
1686782932581,2023-06-14T15:48:52.581(UTC-07:00),-6092,5361,-1275,1526,-758,-1535
1686782932591,2023-06-14T15:48:52.591(UTC-07:00),-6007,5270,-1273,1834,-599,-1579
1686782932602,2023-06-14T15:48:52.602(UTC-07:00),-5876,5242,-1211,1931,-442,-1577
1686782932612,2023-06-14T15:48:52.612(UTC-07:00),-5755,5170,-1346,1934,-347,-1538
1686782932623,2023-06-14T15:48:52.623(UTC-07:00),-5694,5010,-1376,1895,-282,-1457
1686782932633,2023-06-14T15:48:52.633(UTC-07:00),-5698,4928,-1315,1786,-242,-1356
1686782932644,2023-06-14T15:48:52.644(UTC-07:00),-5732,4903,-1320,1557,-211,-1270
1686782932654,2023-06-14T15:48:52.654(UTC-07:00),-5702,4909,-1272,1253,-165,-1159
1686782932664,2023-06-14T15:48:52.664(UTC-07:00),-5700,4883,-1191,966,-150,-1040
1686782932675,2023-06-14T15:48:52.675(UTC-07:00),-5794,4931,-1206,644,-129,-925
1686782932685,2023-06-14T15:48:52.685(UTC-07:00),-5864,4867,-1264,373,-106,-798
